Epoch,Stage,Train_Loss,Val_Phys_RMSE,M1_MAE,M1_RelErr(%),M2_MAE,M2_RelErr(%),M3_MAE,M3_RelErr(%),Time_Cost(s)
232,1,0.0055,2.1055e+02,6.4707e+00,0.13,2.9338e+01,11434.09,1.8558e+02,2903.44,0.2
233,1,0.0054,2.1068e+02,6.7508e+00,0.13,2.9328e+01,11434.76,1.8565e+02,2903.68,0.2
234,1,0.0054,2.1074e+02,6.7264e+00,0.13,2.9315e+01,11432.66,1.8564e+02,2903.20,0.2
235,1,0.0050,2.1031e+02,5.9377e+00,0.12,2.9331e+01,11435.89,1.8540e+02,2901.36,0.2
236,1,0.0050,2.1036e+02,5.9609e+00,0.12,2.9319e+01,11434.71,1.8546e+02,2902.15,0.2
237,1,0.0051,2.1030e+02,6.0154e+00,0.12,2.9324e+01,11434.28,1.8538e+02,2901.00,0.2
238,1,0.0049,2.1029e+02,6.1735e+00,0.12,2.9325e+01,11435.14,1.8536e+02,2901.42,0.2
239,1,0.0049,2.1032e+02,5.9509e+00,0.12,2.9317e+01,11433.93,1.8542e+02,2901.49,0.2
240,1,0.0049,2.1039e+02,5.8385e+00,0.12,2.9327e+01,11434.37,1.8548e+02,2902.09,0.2
241,1,0.0049,2.1042e+02,5.8646e+00,0.12,2.9328e+01,11434.51,1.8551e+02,2902.55,0.2
242,1,0.0051,2.1070e+02,6.7251e+00,0.13,2.9327e+01,11434.41,1.8566e+02,2903.86,0.2
243,1,0.0052,2.1062e+02,6.5254e+00,0.12,2.9335e+01,11434.20,1.8560e+02,2902.90,0.2
244,1,0.0049,2.1050e+02,6.1956e+00,0.13,2.9329e+01,11434.29,1.8557e+02,2903.42,0.2
245,1,0.0052,2.1049e+02,6.1521e+00,0.12,2.9332e+01,11433.69,1.8555e+02,2902.86,0.2
246,1,0.0049,2.1045e+02,6.0078e+00,0.12,2.9324e+01,11433.22,1.8553e+02,2902.87,0.2
247,1,0.0049,2.1050e+02,6.0921e+00,0.12,2.9327e+01,11434.45,1.8556e+02,2902.96,0.2
248,1,0.0050,2.1033e+02,5.8783e+00,0.12,2.9327e+01,11435.11,1.8541e+02,2901.44,0.2
249,1,0.0049,2.1037e+02,5.8588e+00,0.12,2.9322e+01,11434.81,1.8547e+02,2902.21,0.2
250,1,0.0050,2.1053e+02,6.2888e+00,0.12,2.9335e+01,11433.96,1.8558e+02,2903.12,0.2
251,1,0.0050,2.1076e+02,7.0194e+00,0.13,2.9334e+01,11433.12,1.8568e+02,2903.85,0.2
252,1,0.0050,2.1070e+02,6.8598e+00,0.13,2.9333e+01,11433.20,1.8565e+02,2903.81,0.2
253,1,0.0051,2.1060e+02,6.4936e+00,0.13,2.9337e+01,11434.77,1.8561e+02,2903.22,0.2
254,1,0.0049,2.1032e+02,5.8417e+00,0.12,2.9323e+01,11434.77,1.8541e+02,2901.28,0.2
255,1,0.0050,2.1039e+02,5.8365e+00,0.12,2.9324e+01,11435.24,1.8549e+02,2902.41,0.2
256,1,0.0051,2.1076e+02,7.1406e+00,0.13,2.9342e+01,11433.66,1.8568e+02,2903.99,0.2
257,1,0.0052,2.1056e+02,6.3139e+00,0.12,2.9326e+01,11433.93,1.8559e+02,2903.45,0.2
258,1,0.0048,2.1059e+02,6.3990e+00,0.12,2.9330e+01,11435.07,1.8561e+02,2903.43,0.2
259,1,0.0050,2.1066e+02,6.4628e+00,0.12,2.9325e+01,11434.54,1.8562e+02,2903.19,0.2
260,1,0.0054,2.1037e+02,5.7993e+00,0.12,2.9322e+01,11435.16,1.8546e+02,2901.88,0.2
261,1,0.0047,2.1037e+02,5.7761e+00,0.12,2.9323e+01,11434.54,1.8547e+02,2902.11,0.2
262,1,0.0047,2.1031e+02,5.8599e+00,0.12,2.9322e+01,11434.65,1.8541e+02,2901.55,0.2
263,1,0.0050,2.1048e+02,5.9555e+00,0.12,2.9327e+01,11434.15,1.8554e+02,2902.69,0.2
264,1,0.0047,2.1033e+02,5.7787e+00,0.12,2.9325e+01,11435.33,1.8542e+02,2901.59,0.2
265,1,0.0048,2.1026e+02,6.3868e+00,0.12,2.9320e+01,11436.25,1.8532e+02,2900.66,0.2
266,1,0.0049,2.1035e+02,5.7920e+00,0.12,2.9327e+01,11435.16,1.8545e+02,2902.17,0.2
267,1,0.0051,2.1093e+02,7.3808e+00,0.13,2.9326e+01,11433.05,1.8571e+02,2903.80,0.2
268,1,0.0052,2.1054e+02,6.2014e+00,0.12,2.9331e+01,11435.29,1.8559e+02,2903.44,0.2
269,1,0.0052,2.1032e+02,5.7893e+00,0.12,2.9337e+01,11435.75,1.8540e+02,2901.44,0.2
270,1,0.0048,2.1029e+02,6.0649e+00,0.12,2.9309e+01,11433.95,1.8538e+02,2901.04,0.2
271,1,0.0052,2.1025e+02,6.8149e+00,0.12,2.9314e+01,11435.65,1.8526e+02,2900.16,0.2
272,1,0.0050,2.1039e+02,5.8371e+00,0.12,2.9321e+01,11436.03,1.8549e+02,2902.21,0.2
273,1,0.0048,2.1029e+02,6.0143e+00,0.12,2.9317e+01,11435.65,1.8538e+02,2901.01,0.2
274,1,0.0049,2.1031e+02,5.8466e+00,0.12,2.9327e+01,11436.84,1.8540e+02,2901.23,0.2
275,1,0.0049,2.1036e+02,5.7383e+00,0.12,2.9329e+01,11435.44,1.8546e+02,2902.05,0.2
276,1,0.0049,2.1064e+02,6.5976e+00,0.12,2.9333e+01,11433.93,1.8563e+02,2903.75,0.2
277,1,0.0049,2.1050e+02,6.0963e+00,0.12,2.9333e+01,11434.02,1.8556e+02,2902.86,0.2
278,1,0.0049,2.1033e+02,5.7618e+00,0.12,2.9329e+01,11435.22,1.8543e+02,2901.80,0.2
279,1,0.0048,2.1027e+02,6.2854e+00,0.12,2.9319e+01,11435.36,1.8533e+02,2900.89,0.2
280,1,0.0047,2.1032e+02,5.8204e+00,0.12,2.9324e+01,11435.12,1.8541e+02,2901.66,0.2
281,1,0.0047,2.1037e+02,5.7355e+00,0.12,2.9325e+01,11435.00,1.8547e+02,2902.20,0.2
282,1,0.0046,2.1037e+02,5.7286e+00,0.12,2.9323e+01,11435.07,1.8547e+02,2902.03,0.2
283,1,0.0046,2.1032e+02,5.8056e+00,0.12,2.9320e+01,11435.24,1.8542e+02,2901.63,0.2
284,1,0.0047,2.1032e+02,5.7610e+00,0.12,2.9322e+01,11435.61,1.8542e+02,2901.38,0.2
285,1,0.0047,2.1034e+02,5.7723e+00,0.12,2.9321e+01,11435.60,1.8543e+02,2901.65,0.2
286,1,0.0047,2.1029e+02,5.9382e+00,0.12,2.9323e+01,11435.86,1.8538e+02,2901.31,0.2
287,1,0.0047,2.1039e+02,5.7115e+00,0.12,2.9331e+01,11435.16,1.8548e+02,2902.25,0.2
288,1,0.0046,2.1039e+02,5.7085e+00,0.12,2.9325e+01,11435.11,1.8548e+02,2902.17,0.2
289,1,0.0046,2.1040e+02,5.7268e+00,0.12,2.9324e+01,11434.90,1.8548e+02,2902.13,0.2
290,1,0.0046,2.1042e+02,5.7725e+00,0.12,2.9327e+01,11435.56,1.8551e+02,2902.48,0.2
291,1,0.0046,2.1051e+02,6.0616e+00,0.12,2.9332e+01,11435.21,1.8556e+02,2902.78,0.2
292,1,0.0047,2.1051e+02,6.0935e+00,0.12,2.9333e+01,11434.88,1.8556e+02,2902.85,0.2
293,1,0.0047,2.1049e+02,5.9580e+00,0.12,2.9326e+01,11434.85,1.8555e+02,2902.70,0.2
294,1,0.0048,2.1060e+02,6.3805e+00,0.12,2.9333e+01,11435.08,1.8561e+02,2903.35,0.2
295,1,0.0049,2.1038e+02,5.7306e+00,0.12,2.9331e+01,11435.39,1.8547e+02,2902.19,0.2
296,1,0.0047,2.1041e+02,5.7489e+00,0.12,2.9328e+01,11434.97,1.8550e+02,2902.50,0.2
297,1,0.0046,2.1036e+02,5.7340e+00,0.12,2.9322e+01,11434.85,1.8545e+02,2901.99,0.2
298,1,0.0046,2.1034e+02,5.7598e+00,0.12,2.9324e+01,11435.36,1.8543e+02,2901.79,0.2
299,1,0.0048,2.1035e+02,5.7203e+00,0.12,2.9324e+01,11435.23,1.8544e+02,2901.92,0.2
300,1,0.0047,2.1036e+02,5.6881e+00,0.12,2.9327e+01,11435.59,1.8546e+02,2902.07,0.2
301,1,0.0046,2.1041e+02,5.7155e+00,0.12,2.9324e+01,11434.97,1.8549e+02,2902.12,0.2
302,1,0.0046,2.1049e+02,5.9549e+00,0.12,2.9329e+01,11435.43,1.8555e+02,2902.85,0.2
303,1,0.0046,2.1047e+02,5.9511e+00,0.12,2.9332e+01,11435.22,1.8554e+02,2902.71,0.2
304,1,0.0046,2.1037e+02,5.7034e+00,0.12,2.9324e+01,11435.00,1.8546e+02,2901.92,0.2
305,1,0.0046,2.1041e+02,5.7310e+00,0.12,2.9325e+01,11435.72,1.8550e+02,2902.37,0.2
306,1,0.0046,2.1044e+02,5.7782e+00,0.12,2.9327e+01,11434.75,1.8551e+02,2902.40,0.2
307,1,0.0046,2.1040e+02,5.7132e+00,0.12,2.9328e+01,11435.46,1.8548e+02,2902.02,0.2
308,1,0.0047,2.1054e+02,6.0887e+00,0.12,2.9329e+01,11435.24,1.8558e+02,2903.00,0.2
309,1,0.0047,2.1043e+02,5.7495e+00,0.12,2.9327e+01,11435.57,1.8550e+02,2902.05,0.2
310,1,0.0046,2.1040e+02,5.6910e+00,0.12,2.9325e+01,11435.36,1.8549e+02,2902.14,0.2
311,1,0.0047,2.1028e+02,5.9954e+00,0.12,2.9321e+01,11436.02,1.8536e+02,2901.07,0.2
312,1,0.0048,2.1027e+02,6.0723e+00,0.12,2.9320e+01,11435.59,1.8534e+02,2900.77,0.2
313,1,0.0049,2.1055e+02,6.2311e+00,0.12,2.9335e+01,11434.96,1.8558e+02,2903.07,0.2
314,1,0.0047,2.1033e+02,5.7288e+00,0.12,2.9330e+01,11435.98,1.8543e+02,2901.87,0.2
315,1,0.0047,2.1030e+02,5.8674e+00,0.12,2.9320e+01,11435.34,1.8539e+02,2901.44,0.2
316,1,0.0046,2.1044e+02,5.7854e+00,0.12,2.9326e+01,11435.03,1.8552e+02,2902.59,0.2
317,1,0.0046,2.1031e+02,5.8357e+00,0.12,2.9323e+01,11435.73,1.8540e+02,2901.53,0.2
318,1,0.0046,2.1034e+02,5.7413e+00,0.12,2.9322e+01,11435.61,1.8543e+02,2901.64,0.2
319,1,0.0046,2.1045e+02,5.7967e+00,0.12,2.9328e+01,11435.14,1.8552e+02,2902.49,0.2
320,1,0.0046,2.1044e+02,5.7878e+00,0.12,2.9330e+01,11435.22,1.8552e+02,2902.47,0.2
321,1,0.0046,2.1043e+02,5.7065e+00,0.12,2.9326e+01,11435.19,1.8551e+02,2902.24,0.2
322,1,0.0046,2.1034e+02,5.6945e+00,0.12,2.9323e+01,11435.49,1.8544e+02,2901.61,0.2
323,1,0.0046,2.1037e+02,5.6673e+00,0.12,2.9326e+01,11435.52,1.8547e+02,2902.07,0.2
324,1,0.0046,2.1046e+02,5.8557e+00,0.12,2.9329e+01,11435.01,1.8553e+02,2902.70,0.2
325,1,0.0046,2.1032e+02,5.7736e+00,0.12,2.9322e+01,11435.61,1.8541e+02,2901.51,0.2
326,1,0.0045,2.1043e+02,5.7427e+00,0.12,2.9326e+01,11435.15,1.8551e+02,2902.44,0.2
327,1,0.0045,2.1036e+02,5.6680e+00,0.12,2.9326e+01,11435.78,1.8545e+02,2901.90,0.2
328,1,0.0046,2.1032e+02,5.7697e+00,0.12,2.9323e+01,11435.62,1.8541e+02,2901.43,0.2
329,1,0.0046,2.1047e+02,5.8591e+00,0.12,2.9329e+01,11435.14,1.8553e+02,2902.69,0.2
330,1,0.0046,2.1045e+02,5.7835e+00,0.12,2.9327e+01,11435.33,1.8553e+02,2902.49,0.2
331,1,0.0046,2.1039e+02,5.6613e+00,0.12,2.9327e+01,11435.34,1.8548e+02,2902.12,0.2
332,1,0.0045,2.1040e+02,5.6828e+00,0.12,2.9327e+01,11435.33,1.8549e+02,2902.21,0.2
333,1,0.0045,2.1040e+02,5.7005e+00,0.12,2.9325e+01,11435.34,1.8549e+02,2902.25,0.2
334,1,0.0045,2.1041e+02,5.7291e+00,0.12,2.9327e+01,11435.25,1.8550e+02,2902.46,0.2
335,1,0.0046,2.1034e+02,5.6896e+00,0.12,2.9325e+01,11435.52,1.8544e+02,2901.74,0.2
336,1,0.0045,2.1040e+02,5.6900e+00,0.12,2.9327e+01,11435.38,1.8549e+02,2902.20,0.2
337,1,0.0046,2.1041e+02,5.6956e+00,0.12,2.9326e+01,11435.43,1.8550e+02,2902.34,0.2
338,1,0.0046,2.1033e+02,5.7315e+00,0.12,2.9322e+01,11435.65,1.8542e+02,2901.54,0.2
339,1,0.0046,2.1043e+02,5.7487e+00,0.12,2.9327e+01,11435.01,1.8551e+02,2902.48,0.2
340,1,0.0045,2.1039e+02,5.6618e+00,0.12,2.9326e+01,11435.57,1.8548e+02,2902.09,0.2
341,1,0.0045,2.1034e+02,5.6673e+00,0.11,2.9324e+01,11435.24,1.8544e+02,2901.75,0.2
342,1,0.0045,2.1040e+02,5.6977e+00,0.12,2.9330e+01,11435.55,1.8550e+02,2902.46,0.2
343,1,0.0045,2.1036e+02,5.6668e+00,0.12,2.9325e+01,11435.43,1.8546e+02,2902.11,0.2
344,1,0.0045,2.1039e+02,5.6624e+00,0.12,2.9326e+01,11435.30,1.8548e+02,2902.14,0.2
345,1,0.0045,2.1039e+02,5.6636e+00,0.12,2.9326e+01,11435.42,1.8548e+02,2902.10,0.2
346,1,0.0045,2.1039e+02,5.6919e+00,0.12,2.9325e+01,11435.41,1.8548e+02,2902.26,0.2
347,1,0.0045,2.1036e+02,5.6691e+00,0.12,2.9324e+01,11435.65,1.8546e+02,2902.05,0.2
348,1,0.0045,2.1033e+02,5.6774e+00,0.11,2.9324e+01,11435.42,1.8543e+02,2901.65,0.2
349,1,0.0045,2.1046e+02,5.8509e+00,0.12,2.9329e+01,11435.17,1.8554e+02,2902.69,0.2
350,1,0.0046,2.1038e+02,5.6566e+00,0.11,2.9326e+01,11435.55,1.8547e+02,2902.06,0.2
351,1,0.0045,2.1033e+02,5.6818e+00,0.11,2.9325e+01,11435.75,1.8543e+02,2901.76,0.2
352,1,0.0046,2.1051e+02,6.0663e+00,0.12,2.9333e+01,11434.86,1.8556e+02,2903.03,0.2
353,1,0.0046,2.1033e+02,5.6858e+00,0.12,2.9327e+01,11435.76,1.8543e+02,2901.67,0.2
354,1,0.0045,2.1038e+02,5.6669e+00,0.11,2.9328e+01,11435.23,1.8547e+02,2902.26,0.2
355,1,0.0046,2.1042e+02,5.7133e+00,0.12,2.9327e+01,11435.37,1.8551e+02,2902.48,0.2
356,1,0.0046,2.1050e+02,5.9311e+00,0.12,2.9328e+01,11434.95,1.8555e+02,2902.71,0.2
357,1,0.0046,2.1032e+02,5.7285e+00,0.12,2.9319e+01,11435.41,1.8542e+02,2901.46,0.2
358,1,0.0045,2.1043e+02,5.7224e+00,0.12,2.9327e+01,11435.22,1.8551e+02,2902.36,0.2
359,1,0.0046,2.1038e+02,5.6549e+00,0.11,2.9326e+01,11435.69,1.8547e+02,2902.15,0.2
360,1,0.0045,2.1036e+02,5.6368e+00,0.11,2.9325e+01,11435.83,1.8545e+02,2901.90,0.2
361,2,14.9828,2.3938e+01,5.6368e+00,0.11,1.3040e+01,6301.05,1.1649e+01,183.73,0.2
362,2,4.6796,2.2154e+01,5.6368e+00,0.11,1.3941e+01,2131.83,8.5635e+00,144.75,0.2
363,2,3.4475,1.5196e+01,5.6368e+00,0.11,7.8005e+00,1576.94,6.1927e+00,99.59,0.2
364,2,2.9113,1.1632e+01,5.6368e+00,0.11,5.3790e+00,910.88,2.4744e+00,38.65,0.2
365,2,2.5189,1.1569e+01,5.6368e+00,0.11,4.1259e+00,206.15,1.5218e+00,23.13,0.2
366,2,2.1857,1.0493e+01,5.6368e+00,0.11,2.8164e+00,560.49,1.7374e+00,25.11,0.2
367,2,1.8876,1.0685e+01,5.6368e+00,0.11,2.5470e+00,64.35,2.6598e+00,40.15,0.2
368,2,1.7358,1.1401e+01,5.6368e+00,0.11,6.3763e+00,1517.99,1.7432e+00,28.50,0.2
369,2,1.6657,1.0970e+01,5.6368e+00,0.11,3.4141e+00,527.85,1.9922e+00,33.21,0.2
370,2,1.4929,1.0525e+01,5.6368e+00,0.11,2.2920e+00,312.58,7.9150e-01,12.14,0.2
371,2,1.3581,1.0456e+01,5.6368e+00,0.11,2.4431e+00,900.87,1.2162e+00,17.34,0.2
372,2,1.3460,1.0546e+01,5.6368e+00,0.11,1.8307e+00,450.43,1.9003e+00,27.46,0.2
373,2,1.2328,1.0400e+01,5.6368e+00,0.11,1.9167e+00,139.65,4.5888e-01,6.49,0.2
374,2,1.2077,1.0769e+01,5.6368e+00,0.11,3.9525e+00,564.66,1.8830e+00,28.20,0.2
375,2,1.2048,1.0417e+01,5.6368e+00,0.11,1.9156e+00,909.78,6.0917e-01,8.87,0.2
376,2,1.1434,1.0456e+01,5.6368e+00,0.11,1.6756e+00,412.01,5.0055e-01,7.68,0.2
377,2,1.0648,1.0528e+01,5.6368e+00,0.11,3.7357e+00,1034.09,1.8597e+00,29.27,0.2
378,2,1.1278,1.0407e+01,5.6368e+00,0.11,1.8869e+00,349.27,5.2858e-01,7.28,0.2
379,2,1.0543,1.0380e+01,5.6368e+00,0.11,1.4780e+00,483.24,1.8675e+00,29.84,0.2
380,2,0.9681,1.0558e+01,5.6368e+00,0.11,1.7529e+00,473.62,1.5421e+00,23.20,0.2
381,2,1.0115,1.0507e+01,5.6368e+00,0.11,1.2494e+00,542.51,8.9607e-01,16.28,0.2
382,2,0.9079,1.0313e+01,5.6368e+00,0.11,1.3589e+00,426.81,5.3201e-01,8.80,0.2
383,2,0.9168,1.0362e+01,5.6368e+00,0.11,1.5271e+00,302.58,6.3873e-01,9.87,0.2
384,2,0.8258,1.0347e+01,5.6368e+00,0.11,1.7092e+00,513.40,2.6511e-01,4.42,0.2
385,2,0.8728,1.0681e+01,5.6368e+00,0.11,2.0699e+00,686.13,1.6040e+00,26.35,0.2
386,2,0.8094,1.0314e+01,5.6368e+00,0.11,1.8261e+00,600.01,1.1480e+00,19.50,0.2
387,2,0.8110,1.0396e+01,5.6368e+00,0.11,2.4144e+00,647.92,1.0816e+00,15.08,0.2
388,2,0.7493,1.0692e+01,5.6368e+00,0.11,1.9905e+00,620.72,1.3866e+00,22.09,0.2
389,2,0.8005,1.0344e+01,5.6368e+00,0.11,1.8940e+00,739.66,9.1717e-01,13.91,0.2
390,2,0.7814,1.0455e+01,5.6368e+00,0.11,2.0083e+00,585.64,1.0379e+00,14.87,0.2
391,2,0.7306,1.0553e+01,5.6368e+00,0.11,2.6931e+00,157.22,2.1034e+00,31.87,0.2
392,2,0.7269,1.0843e+01,5.6368e+00,0.11,1.4862e+00,75.82,3.1182e+00,48.89,0.2
393,2,0.6939,1.0503e+01,5.6368e+00,0.11,1.6569e+00,84.05,5.6026e-01,10.69,0.2
394,2,0.7096,1.0303e+01,5.6368e+00,0.11,1.3362e+00,578.70,1.0316e+00,17.77,0.2
395,2,0.6550,1.0270e+01,5.6368e+00,0.11,1.6990e+00,313.73,5.0375e-01,7.60,0.2
396,2,0.6529,1.0346e+01,5.6368e+00,0.11,1.2339e+00,109.28,1.1870e+00,18.59,0.2
397,2,0.6148,1.0466e+01,5.6368e+00,0.11,1.7349e+00,435.32,1.0336e+00,14.05,0.2
398,2,0.5747,1.0519e+01,5.6368e+00,0.11,1.1077e+00,399.86,2.6538e+00,43.05,0.2
399,2,0.6329,1.0399e+01,5.6368e+00,0.11,9.6374e-01,143.72,1.1882e+00,18.46,0.2
400,2,0.5774,1.0262e+01,5.6368e+00,0.11,1.0256e+00,462.16,3.4311e-01,6.15,0.2
401,2,0.5918,1.0316e+01,5.6368e+00,0.11,1.7200e+00,394.17,3.6052e-01,5.91,0.2
402,2,0.5737,1.0404e+01,5.6368e+00,0.11,1.9830e+00,352.07,5.5181e-01,9.64,0.2
403,2,0.5493,1.0536e+01,5.6368e+00,0.11,1.5958e+00,238.49,1.0441e+00,16.67,0.2
404,2,0.5429,1.0341e+01,5.6368e+00,0.11,1.6395e+00,512.11,3.9999e-01,6.33,0.2
405,2,0.4874,1.0385e+01,5.6368e+00,0.11,1.7940e+00,592.34,2.8670e-01,4.58,0.2
406,2,0.5484,1.0299e+01,5.6368e+00,0.11,1.3653e+00,160.53,3.3372e-01,6.26,0.2
407,2,0.4455,1.0316e+01,5.6368e+00,0.11,1.3188e+00,113.55,6.1822e-01,9.21,0.2
408,2,0.4278,1.0226e+01,5.6368e+00,0.11,7.9045e-01,336.55,1.7734e-01,3.05,0.2
409,2,0.4119,1.0225e+01,5.6368e+00,0.11,7.8270e-01,52.86,1.7867e-01,3.63,0.2
410,2,0.3997,1.0213e+01,5.6368e+00,0.11,5.5061e-01,111.13,2.3030e-01,3.53,0.2
411,2,0.3937,1.0211e+01,5.6368e+00,0.11,6.0194e-01,57.55,2.3484e-01,3.24,0.2
412,2,0.3874,1.0203e+01,5.6368e+00,0.11,5.6722e-01,83.23,2.3378e-01,3.22,0.2
413,2,0.3786,1.0208e+01,5.6368e+00,0.11,6.1201e-01,47.27,1.5131e-01,2.46,0.2
414,2,0.3721,1.0203e+01,5.6368e+00,0.11,5.5086e-01,77.27,1.2792e-01,2.16,0.2
415,2,0.3676,1.0211e+01,5.6368e+00,0.11,7.1531e-01,79.66,1.7258e-01,2.82,0.2
416,2,0.3633,1.0208e+01,5.6368e+00,0.11,5.5961e-01,76.10,2.0279e-01,2.87,0.2
417,2,0.3603,1.0210e+01,5.6368e+00,0.11,6.0103e-01,159.64,2.4451e-01,4.64,0.2
418,2,0.3542,1.0210e+01,5.6368e+00,0.11,6.1891e-01,96.59,2.4356e-01,4.72,0.2
419,2,0.3462,1.0207e+01,5.6368e+00,0.11,5.9487e-01,80.03,2.4876e-01,4.02,0.2
420,2,0.3383,1.0201e+01,5.6368e+00,0.11,5.4736e-01,130.45,2.6788e-01,4.96,0.2
421,2,0.3338,1.0220e+01,5.6368e+00,0.11,5.5200e-01,52.98,4.6336e-01,6.51,0.2
422,2,0.3301,1.0212e+01,5.6368e+00,0.11,6.2774e-01,146.72,3.6840e-01,6.34,0.2
423,2,0.3302,1.0230e+01,5.6368e+00,0.11,6.0748e-01,71.82,4.6963e-01,6.91,0.2
424,2,0.3290,1.0218e+01,5.6368e+00,0.11,4.8179e-01,122.74,2.7304e-01,3.66,0.2
425,2,0.3179,1.0241e+01,5.6368e+00,0.11,8.9804e-01,71.76,2.0352e-01,2.62,0.2
426,2,0.3187,1.0228e+01,5.6368e+00,0.11,8.3610e-01,132.65,3.0827e-01,4.64,0.2
427,2,0.3117,1.0214e+01,5.6368e+00,0.11,7.7880e-01,233.41,1.7024e-01,2.46,0.2
428,2,0.3084,1.0268e+01,5.6368e+00,0.11,9.4923e-01,120.86,8.5763e-01,11.94,0.2
429,2,0.3190,1.0207e+01,5.6368e+00,0.11,5.5679e-01,182.46,2.5697e-01,4.45,0.2
430,2,0.3208,1.0286e+01,5.6368e+00,0.11,6.2378e-01,46.19,5.1306e-01,7.58,0.2
431,2,0.3265,1.0225e+01,5.6368e+00,0.11,1.3341e+00,406.34,2.4531e-01,4.57,0.2
432,2,0.2886,1.0217e+01,5.6368e+00,0.11,8.0985e-01,274.69,1.7122e-01,3.07,0.2
433,2,0.2770,1.0214e+01,5.6368e+00,0.11,6.9235e-01,110.58,1.2945e-01,2.37,0.2
434,2,0.2704,1.0205e+01,5.6368e+00,0.11,4.8554e-01,56.99,1.6713e-01,2.42,0.2
435,2,0.2666,1.0204e+01,5.6368e+00,0.11,5.4439e-01,49.91,1.6430e-01,2.85,0.2
436,2,0.2613,1.0202e+01,5.6368e+00,0.11,4.9768e-01,43.18,1.3533e-01,2.50,0.2
437,2,0.2584,1.0202e+01,5.6368e+00,0.11,4.5464e-01,90.61,1.0631e-01,1.97,0.2
438,2,0.2566,1.0203e+01,5.6368e+00,0.11,5.1512e-01,33.11,1.8427e-01,2.49,0.2
439,2,0.2535,1.0202e+01,5.6368e+00,0.11,4.6194e-01,41.21,1.6026e-01,2.45,0.2
440,2,0.2515,1.0202e+01,5.6368e+00,0.11,4.5333e-01,86.42,1.2522e-01,2.11,0.2
441,2,0.2483,1.0201e+01,5.6368e+00,0.11,4.7117e-01,46.51,1.4394e-01,2.11,0.2
442,2,0.2457,1.0201e+01,5.6368e+00,0.11,4.7981e-01,40.86,1.1642e-01,2.00,0.2
443,2,0.2427,1.0201e+01,5.6368e+00,0.11,4.8103e-01,44.24,1.2259e-01,1.89,0.2
444,2,0.2401,1.0203e+01,5.6368e+00,0.11,4.8279e-01,45.49,1.1367e-01,2.03,0.2
445,2,0.2377,1.0199e+01,5.6368e+00,0.11,4.3536e-01,74.85,1.2655e-01,2.00,0.2
446,2,0.2348,1.0204e+01,5.6368e+00,0.11,5.1047e-01,76.54,1.3040e-01,2.10,0.2
447,2,0.2328,1.0200e+01,5.6368e+00,0.11,4.3901e-01,47.23,1.1422e-01,2.09,0.2
448,2,0.2303,1.0204e+01,5.6368e+00,0.11,4.9671e-01,44.76,1.6395e-01,3.19,0.2
449,2,0.2279,1.0199e+01,5.6368e+00,0.11,4.5606e-01,32.98,1.3482e-01,2.27,0.2
450,2,0.2254,1.0199e+01,5.6368e+00,0.11,4.4616e-01,49.45,1.1847e-01,2.20,0.2
451,2,0.2229,1.0207e+01,5.6368e+00,0.11,5.0639e-01,32.88,1.0892e-01,1.77,0.2
452,2,0.2202,1.0200e+01,5.6368e+00,0.11,4.6920e-01,56.09,1.3568e-01,2.27,0.2
453,2,0.2173,1.0201e+01,5.6368e+00,0.11,4.6111e-01,61.45,1.1779e-01,1.90,0.2
454,2,0.2174,1.0215e+01,5.6368e+00,0.11,4.9669e-01,70.48,2.1084e-01,3.05,0.2
455,2,0.2156,1.0207e+01,5.6368e+00,0.11,4.4691e-01,32.69,1.6054e-01,2.14,0.2
456,2,0.2115,1.0199e+01,5.6368e+00,0.11,4.2895e-01,32.59,1.1581e-01,1.98,0.2
457,2,0.2094,1.0200e+01,5.6368e+00,0.11,4.1738e-01,67.40,1.1200e-01,1.81,0.2
458,2,0.2085,1.0203e+01,5.6368e+00,0.11,4.3326e-01,54.11,1.0720e-01,1.72,0.2
459,2,0.2075,1.0200e+01,5.6368e+00,0.11,4.4017e-01,37.07,1.1843e-01,2.26,0.2
460,2,0.2066,1.0202e+01,5.6368e+00,0.11,4.5502e-01,30.93,1.3063e-01,1.97,0.2
461,2,0.2050,1.0199e+01,5.6368e+00,0.11,4.3403e-01,39.51,1.1495e-01,1.99,0.2
462,2,0.2038,1.0201e+01,5.6368e+00,0.11,4.6497e-01,43.92,1.0214e-01,1.82,0.2
463,2,0.2025,1.0206e+01,5.6368e+00,0.11,4.6307e-01,46.56,1.1050e-01,1.77,0.2
464,2,0.2020,1.0204e+01,5.6368e+00,0.11,4.7404e-01,53.28,9.8339e-02,1.81,0.2
465,2,0.2001,1.0202e+01,5.6368e+00,0.11,4.5323e-01,54.36,1.0796e-01,1.77,0.2
466,2,0.1992,1.0201e+01,5.6368e+00,0.11,4.1880e-01,29.10,1.0762e-01,2.05,0.2
467,2,0.1974,1.0199e+01,5.6368e+00,0.11,4.1502e-01,37.73,1.0729e-01,1.96,0.2
468,2,0.1965,1.0202e+01,5.6368e+00,0.11,4.2610e-01,39.30,1.1995e-01,1.98,0.2
469,2,0.1959,1.0200e+01,5.6368e+00,0.11,4.2729e-01,42.31,1.2648e-01,2.39,0.2
470,2,0.1945,1.0200e+01,5.6368e+00,0.11,4.2976e-01,38.92,1.1478e-01,1.87,0.2
