Epoch,Stage,Train_Loss,Val_Phys_RMSE,M1_MAE,M1_RelErr(%),M2_MAE,M2_RelErr(%),M3_MAE,M3_RelErr(%),Time_Cost(s)
230,1,0.0123,2.9643e+02,1.8262e+01,0.55,1.4883e+02,36150.64,1.3187e+02,2077.32,0.3
231,1,0.0123,2.9597e+02,1.8119e+01,0.55,1.4870e+02,36144.88,1.3174e+02,2075.94,0.2
232,1,0.0124,2.9598e+02,1.7985e+01,0.55,1.4873e+02,36162.08,1.3176e+02,2075.98,0.2
233,1,0.0124,2.9653e+02,1.8339e+01,0.55,1.4888e+02,36180.19,1.3192e+02,2078.14,0.2
234,1,0.0123,2.9636e+02,1.8242e+01,0.55,1.4886e+02,36188.95,1.3190e+02,2077.95,0.2
235,1,0.0123,2.9618e+02,1.8070e+01,0.55,1.4881e+02,36177.01,1.3185e+02,2077.33,0.2
236,1,0.0122,2.9603e+02,1.7992e+01,0.55,1.4878e+02,36182.13,1.3182e+02,2077.02,0.2
237,1,0.0122,2.9605e+02,1.7965e+01,0.55,1.4878e+02,36166.77,1.3182e+02,2077.02,0.2
238,1,0.0122,2.9589e+02,1.7978e+01,0.55,1.4873e+02,36168.06,1.3176e+02,2076.33,0.2
239,1,0.0122,2.9669e+02,1.8373e+01,0.55,1.4885e+02,36157.54,1.3188e+02,2076.98,0.2
240,1,0.0122,2.9648e+02,1.8176e+01,0.55,1.4882e+02,36144.03,1.3185e+02,2077.04,0.2
241,1,0.0121,2.9635e+02,1.8059e+01,0.55,1.4880e+02,36144.80,1.3184e+02,2076.91,0.2
242,1,0.0121,2.9641e+02,1.8088e+01,0.55,1.4880e+02,36147.62,1.3184e+02,2076.88,0.2
243,1,0.0122,2.9613e+02,1.7956e+01,0.55,1.4879e+02,36158.45,1.3183e+02,2077.21,0.3
244,1,0.0122,2.9590e+02,1.7883e+01,0.55,1.4873e+02,36158.27,1.3176e+02,2076.20,0.2
245,1,0.0123,2.9628e+02,1.8083e+01,0.55,1.4880e+02,36154.61,1.3184e+02,2077.21,0.2
246,1,0.0122,2.9587e+02,1.7639e+01,0.55,1.4875e+02,36155.46,1.3178e+02,2076.58,0.2
247,1,0.0122,2.9606e+02,1.7887e+01,0.55,1.4875e+02,36143.01,1.3178e+02,2076.50,0.2
248,1,0.0121,2.9568e+02,1.8330e+01,0.55,1.4864e+02,36164.22,1.3168e+02,2075.14,0.3
249,1,0.0124,2.9647e+02,1.8035e+01,0.55,1.4885e+02,36155.35,1.3188e+02,2077.51,0.2
250,1,0.0122,2.9587e+02,1.7730e+01,0.55,1.4876e+02,36168.95,1.3180e+02,2077.03,0.2
251,1,0.0122,2.9568e+02,1.7937e+01,0.55,1.4870e+02,36172.11,1.3173e+02,2076.07,0.3
252,1,0.0121,2.9594e+02,1.7673e+01,0.55,1.4877e+02,36168.72,1.3181e+02,2077.14,0.2
253,1,0.0120,2.9599e+02,1.7821e+01,0.55,1.4879e+02,36177.70,1.3183e+02,2077.15,0.3
254,1,0.0120,2.9588e+02,1.7915e+01,0.55,1.4873e+02,36165.66,1.3176e+02,2076.36,0.2
255,1,0.0120,2.9596e+02,1.7602e+01,0.54,1.4878e+02,36160.61,1.3181e+02,2077.18,0.2
256,1,0.0121,2.9637e+02,1.8023e+01,0.55,1.4881e+02,36170.59,1.3185e+02,2076.98,0.3
257,1,0.0120,2.9600e+02,1.7591e+01,0.54,1.4877e+02,36155.93,1.3180e+02,2076.81,0.3
258,1,0.0120,2.9592e+02,1.7630e+01,0.55,1.4875e+02,36156.11,1.3179e+02,2076.78,0.2
259,1,0.0120,2.9635e+02,1.7810e+01,0.54,1.4881e+02,36145.52,1.3184e+02,2076.91,0.2
260,1,0.0120,2.9580e+02,1.7778e+01,0.55,1.4868e+02,36145.09,1.3171e+02,2075.74,0.2
261,1,0.0121,2.9648e+02,1.7873e+01,0.54,1.4886e+02,36157.15,1.3190e+02,2077.69,0.2
262,1,0.0121,2.9576e+02,1.7714e+01,0.55,1.4876e+02,36186.05,1.3180e+02,2077.09,0.2
263,1,0.0120,2.9597e+02,1.7562e+01,0.54,1.4876e+02,36153.44,1.3179e+02,2076.71,0.2
264,1,0.0120,2.9625e+02,1.7732e+01,0.54,1.4880e+02,36159.83,1.3184e+02,2077.14,0.3
265,1,0.0119,2.9632e+02,1.7681e+01,0.54,1.4882e+02,36141.86,1.3186e+02,2077.30,0.3
266,1,0.0119,2.9575e+02,1.7648e+01,0.54,1.4869e+02,36144.21,1.3173e+02,2076.21,0.2
267,1,0.0121,2.9624e+02,1.7662e+01,0.54,1.4880e+02,36153.74,1.3183e+02,2076.71,0.3
268,1,0.0126,2.9765e+02,2.0283e+01,0.56,1.4900e+02,36134.39,1.3205e+02,2079.32,0.3
269,1,0.0132,2.9574e+02,1.7749e+01,0.55,1.4869e+02,36147.18,1.3172e+02,2075.90,0.3
270,1,0.0133,2.9516e+02,1.9033e+01,0.56,1.4852e+02,36139.92,1.3155e+02,2074.28,0.2
271,1,0.0134,2.9519e+02,1.9043e+01,0.56,1.4859e+02,36190.14,1.3163e+02,2075.92,0.2
272,1,0.0124,2.9630e+02,1.8114e+01,0.56,1.4895e+02,36143.86,1.3200e+02,2079.87,0.2
273,1,0.0124,2.9596e+02,1.7410e+01,0.54,1.4882e+02,36166.90,1.3186e+02,2078.07,0.2
274,1,0.0120,2.9631e+02,1.7635e+01,0.54,1.4884e+02,36169.58,1.3188e+02,2077.53,0.3
275,1,0.0119,2.9538e+02,1.7988e+01,0.54,1.4862e+02,36167.24,1.3165e+02,2075.41,0.3
276,1,0.0120,2.9556e+02,1.7317e+01,0.54,1.4871e+02,36165.03,1.3175e+02,2076.63,0.2
277,1,0.0119,2.9589e+02,1.7267e+01,0.54,1.4875e+02,36141.32,1.3178e+02,2076.73,0.2
278,1,0.0119,2.9587e+02,1.7402e+01,0.54,1.4878e+02,36166.23,1.3182e+02,2077.36,0.2
279,1,0.0118,2.9584e+02,1.7362e+01,0.54,1.4874e+02,36144.86,1.3178e+02,2076.77,0.2
280,1,0.0120,2.9622e+02,1.7691e+01,0.55,1.4879e+02,36099.13,1.3182e+02,2077.23,0.2
281,1,0.0120,2.9572e+02,1.7405e+01,0.54,1.4871e+02,36152.57,1.3175e+02,2076.31,0.2
282,1,0.0118,2.9609e+02,1.7306e+01,0.54,1.4878e+02,36143.04,1.3181e+02,2076.95,0.2
283,1,0.0117,2.9584e+02,1.7126e+01,0.54,1.4876e+02,36153.92,1.3180e+02,2076.91,0.2
284,1,0.0117,2.9572e+02,1.7237e+01,0.54,1.4873e+02,36154.25,1.3177e+02,2076.96,0.2
285,1,0.0118,2.9650e+02,1.7830e+01,0.54,1.4885e+02,36140.95,1.3188e+02,2077.62,0.3
286,1,0.0117,2.9604e+02,1.7272e+01,0.54,1.4879e+02,36140.45,1.3182e+02,2077.39,0.2
287,1,0.0119,2.9581e+02,1.7190e+01,0.54,1.4873e+02,36139.57,1.3176e+02,2076.41,0.2
288,1,0.0123,2.9722e+02,1.9105e+01,0.55,1.4897e+02,36137.43,1.3201e+02,2078.93,0.2
289,1,0.0121,2.9545e+02,1.7988e+01,0.55,1.4861e+02,36139.39,1.3164e+02,2074.88,0.2
290,1,0.0127,2.9610e+02,1.7205e+01,0.54,1.4877e+02,36120.29,1.3179e+02,2076.34,0.3
291,1,0.0126,2.9677e+02,1.8397e+01,0.55,1.4889e+02,36151.21,1.3193e+02,2078.20,0.3
292,1,0.0122,2.9575e+02,1.7401e+01,0.54,1.4869e+02,36130.83,1.3172e+02,2075.66,0.2
293,1,0.0120,2.9740e+02,1.9253e+01,0.55,1.4899e+02,36138.02,1.3204e+02,2079.19,0.3
294,1,0.0125,2.9595e+02,1.7231e+01,0.54,1.4872e+02,36128.53,1.3175e+02,2076.13,0.3
295,1,0.0118,2.9570e+02,1.7070e+01,0.54,1.4872e+02,36141.58,1.3175e+02,2076.68,0.2
296,1,0.0116,2.9562e+02,1.7286e+01,0.54,1.4872e+02,36153.97,1.3175e+02,2076.82,0.2
297,1,0.0117,2.9544e+02,1.7568e+01,0.54,1.4864e+02,36134.56,1.3167e+02,2075.61,0.2
298,1,0.0117,2.9548e+02,1.7630e+01,0.54,1.4863e+02,36132.33,1.3166e+02,2075.51,0.2
299,1,0.0123,2.9535e+02,1.7883e+01,0.54,1.4859e+02,36134.90,1.3162e+02,2074.86,0.2
300,1,0.0122,2.9576e+02,1.7214e+01,0.54,1.4869e+02,36123.93,1.3172e+02,2075.78,0.2
301,1,0.0119,2.9564e+02,1.7227e+01,0.54,1.4869e+02,36139.54,1.3172e+02,2076.21,0.3
302,1,0.0118,2.9561e+02,1.7106e+01,0.54,1.4870e+02,36128.15,1.3173e+02,2076.51,0.3
303,1,0.0116,2.9565e+02,1.7102e+01,0.54,1.4871e+02,36133.06,1.3174e+02,2076.49,0.3
304,1,0.0115,2.9611e+02,1.7070e+01,0.53,1.4880e+02,36134.23,1.3184e+02,2077.29,0.2
305,1,0.0116,2.9595e+02,1.7105e+01,0.54,1.4878e+02,36157.55,1.3182e+02,2077.20,0.2
306,1,0.0115,2.9579e+02,1.6979e+01,0.53,1.4874e+02,36134.11,1.3178e+02,2076.96,0.2
307,1,0.0116,2.9616e+02,1.7126e+01,0.53,1.4883e+02,36140.02,1.3187e+02,2077.92,0.2
308,1,0.0117,2.9616e+02,1.7177e+01,0.54,1.4882e+02,36141.54,1.3186e+02,2077.70,0.2
309,1,0.0115,2.9620e+02,1.7137e+01,0.53,1.4882e+02,36130.71,1.3185e+02,2077.46,0.3
310,1,0.0116,2.9616e+02,1.7182e+01,0.54,1.4881e+02,36120.62,1.3185e+02,2077.64,0.2
311,1,0.0115,2.9586e+02,1.7046e+01,0.53,1.4875e+02,36144.02,1.3179e+02,2076.85,0.2
312,1,0.0116,2.9584e+02,1.7063e+01,0.53,1.4873e+02,36133.13,1.3176e+02,2076.44,0.2
313,1,0.0117,2.9582e+02,1.7052e+01,0.53,1.4873e+02,36134.40,1.3176e+02,2076.46,0.3
314,1,0.0115,2.9578e+02,1.7148e+01,0.53,1.4871e+02,36141.18,1.3175e+02,2076.32,0.2
315,1,0.0116,2.9577e+02,1.7060e+01,0.53,1.4871e+02,36128.38,1.3175e+02,2076.39,0.2
316,1,0.0116,2.9589e+02,1.6947e+01,0.53,1.4876e+02,36139.01,1.3180e+02,2077.05,0.2
317,1,0.0115,2.9552e+02,1.7233e+01,0.54,1.4869e+02,36155.70,1.3172e+02,2076.05,0.3
318,1,0.0115,2.9579e+02,1.6964e+01,0.53,1.4872e+02,36128.34,1.3175e+02,2076.55,0.3
319,1,0.0115,2.9587e+02,1.7038e+01,0.53,1.4872e+02,36123.46,1.3175e+02,2076.28,0.3
320,1,0.0116,2.9608e+02,1.7038e+01,0.53,1.4880e+02,36145.82,1.3184e+02,2077.52,0.3
321,1,0.0114,2.9560e+02,1.7085e+01,0.54,1.4873e+02,36149.98,1.3177e+02,2077.01,0.3
322,1,0.0116,2.9567e+02,1.6973e+01,0.53,1.4871e+02,36138.20,1.3174e+02,2076.34,0.3
323,1,0.0114,2.9588e+02,1.6903e+01,0.53,1.4876e+02,36134.00,1.3179e+02,2077.04,0.3
324,1,0.0115,2.9567e+02,1.7172e+01,0.53,1.4871e+02,36149.79,1.3174e+02,2076.35,0.3
325,1,0.0115,2.9559e+02,1.7134e+01,0.53,1.4868e+02,36127.43,1.3171e+02,2076.08,0.3
326,1,0.0115,2.9580e+02,1.6849e+01,0.53,1.4875e+02,36130.30,1.3178e+02,2077.04,0.3
327,1,0.0115,2.9613e+02,1.6996e+01,0.53,1.4880e+02,36134.51,1.3184e+02,2077.37,0.3
328,1,0.0116,2.9567e+02,1.7048e+01,0.53,1.4874e+02,36151.31,1.3178e+02,2077.14,0.3
329,1,0.0119,2.9554e+02,1.7028e+01,0.53,1.4871e+02,36150.92,1.3175e+02,2076.77,0.2
330,1,0.0119,2.9571e+02,1.7088e+01,0.53,1.4870e+02,36140.30,1.3174e+02,2076.11,0.2
331,1,0.0115,2.9623e+02,1.7095e+01,0.53,1.4878e+02,36115.43,1.3182e+02,2076.74,0.2
332,1,0.0114,2.9582e+02,1.6839e+01,0.53,1.4875e+02,36134.45,1.3179e+02,2077.12,0.3
333,1,0.0115,2.9643e+02,1.7519e+01,0.54,1.4887e+02,36120.59,1.3191e+02,2078.25,0.2
334,1,0.0118,2.9629e+02,1.7329e+01,0.54,1.4887e+02,36145.27,1.3192e+02,2078.72,0.3
335,1,0.0119,2.9632e+02,1.7133e+01,0.53,1.4886e+02,36129.60,1.3190e+02,2078.00,0.2
336,1,0.0118,2.9644e+02,1.7432e+01,0.54,1.4882e+02,36117.85,1.3186e+02,2077.42,0.2
337,1,0.0117,2.9646e+02,1.7267e+01,0.53,1.4885e+02,36129.68,1.3189e+02,2077.46,0.2
338,1,0.0114,2.9607e+02,1.6846e+01,0.53,1.4883e+02,36141.98,1.3187e+02,2077.96,0.2
339,1,0.0115,2.9577e+02,1.6783e+01,0.53,1.4874e+02,36126.90,1.3177e+02,2076.95,0.3
340,1,0.0113,2.9561e+02,1.6978e+01,0.53,1.4870e+02,36133.12,1.3173e+02,2076.49,0.2
341,1,0.0113,2.9575e+02,1.6879e+01,0.53,1.4874e+02,36139.85,1.3178e+02,2077.00,0.3
342,1,0.0113,2.9588e+02,1.6783e+01,0.53,1.4875e+02,36123.65,1.3178e+02,2076.86,0.2
343,1,0.0113,2.9585e+02,1.6757e+01,0.53,1.4877e+02,36138.25,1.3180e+02,2077.18,0.2
344,1,0.0113,2.9580e+02,1.6827e+01,0.53,1.4874e+02,36132.41,1.3177e+02,2076.74,0.2
345,1,0.0113,2.9616e+02,1.6943e+01,0.53,1.4880e+02,36126.39,1.3184e+02,2077.38,0.2
346,1,0.0113,2.9597e+02,1.6811e+01,0.53,1.4879e+02,36138.07,1.3183e+02,2077.49,0.2
347,1,0.0113,2.9576e+02,1.6832e+01,0.53,1.4873e+02,36134.22,1.3177e+02,2076.76,0.2
348,1,0.0112,2.9589e+02,1.6747e+01,0.53,1.4876e+02,36131.72,1.3180e+02,2077.10,0.3
349,1,0.0112,2.9600e+02,1.6770e+01,0.53,1.4878e+02,36127.10,1.3181e+02,2077.15,0.2
350,1,0.0113,2.9597e+02,1.6751e+01,0.53,1.4879e+02,36137.99,1.3183e+02,2077.41,0.2
351,1,0.0112,2.9585e+02,1.6709e+01,0.53,1.4876e+02,36131.31,1.3180e+02,2077.09,0.2
352,1,0.0112,2.9583e+02,1.6727e+01,0.53,1.4876e+02,36134.35,1.3180e+02,2077.14,0.2
353,1,0.0112,2.9588e+02,1.6729e+01,0.53,1.4875e+02,36128.33,1.3179e+02,2076.84,0.2
354,1,0.0112,2.9584e+02,1.6763e+01,0.53,1.4876e+02,36137.71,1.3180e+02,2077.15,0.3
355,1,0.0112,2.9593e+02,1.6724e+01,0.53,1.4877e+02,36127.19,1.3181e+02,2077.16,0.3
356,1,0.0112,2.9586e+02,1.6726e+01,0.53,1.4876e+02,36132.42,1.3180e+02,2077.13,0.3
357,1,0.0113,2.9578e+02,1.6812e+01,0.53,1.4873e+02,36130.27,1.3177e+02,2076.66,0.2
358,1,0.0112,2.9591e+02,1.6734e+01,0.53,1.4877e+02,36131.98,1.3181e+02,2077.08,0.3
359,1,0.0112,2.9597e+02,1.6739e+01,0.53,1.4878e+02,36129.44,1.3181e+02,2077.16,0.3
360,1,0.0112,2.9572e+02,1.6819e+01,0.53,1.4872e+02,36131.95,1.3176e+02,2076.68,0.3
361,2,21.9847,5.4636e+01,1.6819e+01,0.53,4.0714e+01,8889.03,7.2220e+00,88.31,0.3
362,2,6.1017,3.3333e+01,1.6819e+01,0.53,2.6125e+01,5957.81,2.8505e+00,43.55,0.3
363,2,4.5324,2.3794e+01,1.6819e+01,0.53,1.6969e+01,954.75,1.6033e+00,20.97,0.2
364,2,3.7407,2.2936e+01,1.6819e+01,0.53,1.3369e+01,109.38,1.6210e+00,22.22,0.2
365,2,3.3435,2.1200e+01,1.6819e+01,0.53,8.8044e+00,2164.09,1.8327e+00,26.00,0.3
366,2,2.9740,2.0475e+01,1.6819e+01,0.53,6.3041e+00,1365.91,1.3440e+00,18.42,0.3
367,2,2.7062,2.0088e+01,1.6819e+01,0.53,5.1671e+00,533.88,8.4127e-01,12.26,0.3
368,2,2.4777,1.9795e+01,1.6819e+01,0.53,3.3535e+00,215.56,1.4480e+00,22.37,0.3
369,2,2.2975,2.0072e+01,1.6819e+01,0.53,4.4492e+00,906.02,1.4876e+00,21.14,0.3
370,2,2.1552,2.0052e+01,1.6819e+01,0.53,2.2164e+00,143.62,8.8655e-01,12.77,0.3
371,2,2.0335,1.9814e+01,1.6819e+01,0.53,2.3723e+00,254.87,1.0824e+00,17.44,0.2
372,2,1.9494,1.9744e+01,1.6819e+01,0.53,2.8782e+00,732.93,1.1497e+00,15.65,0.2
373,2,1.8374,1.9866e+01,1.6819e+01,0.53,2.4148e+00,693.25,1.0373e+00,16.23,0.3
374,2,1.7553,1.9950e+01,1.6819e+01,0.53,1.9840e+00,233.02,9.2499e-01,15.55,0.3
375,2,1.6743,1.9747e+01,1.6819e+01,0.53,2.2497e+00,250.34,7.3290e-01,10.12,0.3
376,2,1.6730,1.9780e+01,1.6819e+01,0.53,2.1294e+00,195.97,7.1965e-01,9.55,0.3
377,2,1.5455,1.9745e+01,1.6819e+01,0.53,1.9433e+00,125.93,1.7891e+00,27.61,0.3
378,2,1.5564,1.9768e+01,1.6819e+01,0.53,2.2942e+00,208.94,8.2722e-01,13.26,0.3
379,2,1.4565,1.9737e+01,1.6819e+01,0.53,1.3784e+00,210.74,1.1954e+00,19.30,0.3
380,2,1.4536,2.0004e+01,1.6819e+01,0.53,3.6543e+00,855.61,4.7652e-01,7.61,0.3
381,2,1.4364,2.0304e+01,1.6819e+01,0.53,3.0655e+00,739.74,1.9162e+00,29.91,0.3
382,2,1.3523,1.9750e+01,1.6819e+01,0.53,2.4789e+00,506.68,6.2234e-01,9.94,0.3
383,2,1.3156,1.9689e+01,1.6819e+01,0.53,2.3628e+00,962.69,1.7855e+00,28.07,0.2
384,2,1.2844,1.9732e+01,1.6819e+01,0.53,1.6058e+00,859.84,1.5930e+00,23.50,0.2
385,2,1.2335,1.9701e+01,1.6819e+01,0.53,2.3978e+00,779.91,4.2504e-01,7.03,0.3
386,2,1.1719,2.0268e+01,1.6819e+01,0.53,3.6567e+00,913.09,2.0147e+00,32.10,0.3
387,2,1.1552,1.9687e+01,1.6819e+01,0.53,1.2881e+00,284.25,1.8002e+00,28.21,0.2
388,2,1.1584,1.9664e+01,1.6819e+01,0.53,1.6030e+00,374.25,1.1104e+00,17.29,0.3
389,2,1.1244,1.9974e+01,1.6819e+01,0.53,4.2357e+00,1225.22,1.1732e+00,16.47,0.3
390,2,1.1141,1.9699e+01,1.6819e+01,0.53,1.1734e+00,187.95,1.2805e+00,21.13,0.3
391,2,1.0582,1.9906e+01,1.6819e+01,0.53,2.9646e+00,226.12,6.4297e-01,10.19,0.2
392,2,1.0145,1.9773e+01,1.6819e+01,0.53,2.2261e+00,167.79,4.0487e-01,5.98,0.2
393,2,1.0150,2.0181e+01,1.6819e+01,0.53,3.1653e+00,241.90,2.1984e+00,32.96,0.3
394,2,0.9819,1.9613e+01,1.6819e+01,0.53,1.6620e+00,318.56,3.7261e-01,6.13,0.4
395,2,0.9902,1.9674e+01,1.6819e+01,0.53,1.9379e+00,733.16,5.2497e-01,7.90,0.3
396,2,0.9401,2.0289e+01,1.6819e+01,0.53,3.2161e+00,361.75,1.4355e+00,22.78,0.2
397,2,0.9277,1.9776e+01,1.6819e+01,0.53,2.3787e+00,1165.09,2.0229e+00,31.65,0.2
398,2,0.9083,1.9604e+01,1.6819e+01,0.53,1.0507e+00,72.46,5.1140e-01,9.31,0.3
399,2,0.8605,2.0056e+01,1.6819e+01,0.53,3.1840e+00,880.16,1.3177e+00,20.63,0.3
400,2,0.9201,1.9663e+01,1.6819e+01,0.53,1.3145e+00,661.84,4.5452e-01,7.70,0.3
401,2,0.8603,1.9670e+01,1.6819e+01,0.53,1.2637e+00,390.66,9.6105e-01,15.44,0.3
402,2,0.8053,1.9616e+01,1.6819e+01,0.53,1.1039e+00,268.99,5.0872e-01,8.68,0.2
403,2,0.8465,1.9601e+01,1.6819e+01,0.53,1.1459e+00,191.74,5.5902e-01,9.70,0.3
404,2,0.7948,1.9641e+01,1.6819e+01,0.53,1.5553e+00,144.64,4.5399e-01,6.10,0.3
405,2,0.7307,1.9617e+01,1.6819e+01,0.53,1.3019e+00,280.75,8.0269e-01,10.40,0.3
406,2,0.8072,1.9849e+01,1.6819e+01,0.53,1.8990e+00,126.00,2.2120e+00,34.83,0.3
407,2,0.7655,1.9673e+01,1.6819e+01,0.53,1.5577e+00,148.42,6.9211e-01,11.63,0.2
408,2,0.7296,1.9694e+01,1.6819e+01,0.53,2.6156e+00,539.16,8.4500e-01,12.67,0.2
409,2,0.7587,1.9719e+01,1.6819e+01,0.53,1.5155e+00,213.50,1.3244e+00,21.77,0.2
410,2,0.7404,1.9661e+01,1.6819e+01,0.53,9.7058e-01,311.29,4.2004e-01,6.55,0.2
411,2,0.7097,1.9608e+01,1.6819e+01,0.53,1.2459e+00,274.56,8.0403e-01,10.33,0.2
412,2,0.6751,1.9743e+01,1.6819e+01,0.53,2.4558e+00,544.83,8.4575e-01,13.83,0.2
413,2,0.6329,1.9631e+01,1.6819e+01,0.53,1.4074e+00,184.92,3.7036e-01,6.75,0.2
414,2,0.6380,2.0101e+01,1.6819e+01,0.53,2.5640e+00,245.68,1.2528e+00,19.90,0.2
415,2,0.6368,1.9640e+01,1.6819e+01,0.53,2.0715e+00,749.15,9.9035e-01,16.35,0.2
416,2,0.6670,1.9802e+01,1.6819e+01,0.53,2.6036e+00,473.37,7.4629e-01,12.84,0.2
417,2,0.6567,1.9661e+01,1.6819e+01,0.53,1.3556e+00,229.68,4.1819e-01,6.85,0.3
418,2,0.6088,1.9594e+01,1.6819e+01,0.53,1.0241e+00,259.19,5.2442e-01,9.26,0.2
419,2,0.5948,1.9977e+01,1.6819e+01,0.53,2.4679e+00,352.06,6.9461e-01,9.36,0.2
420,2,0.6137,1.9770e+01,1.6819e+01,0.53,2.0814e+00,736.74,1.2826e+00,20.29,0.2
421,2,0.6152,1.9775e+01,1.6819e+01,0.53,1.9584e+00,71.75,1.1410e+00,19.52,0.2
422,2,0.5939,1.9630e+01,1.6819e+01,0.53,1.0610e+00,421.04,1.2829e+00,20.44,0.2
423,2,0.5193,1.9621e+01,1.6819e+01,0.53,1.6639e+00,509.88,2.4203e-01,3.20,0.2
424,2,0.5875,1.9647e+01,1.6819e+01,0.53,1.7606e+00,234.25,4.5569e-01,6.84,0.2
425,2,0.4968,1.9589e+01,1.6819e+01,0.53,6.7780e-01,103.11,2.4779e-01,4.29,0.2
426,2,0.4795,1.9585e+01,1.6819e+01,0.53,8.6278e-01,101.72,2.4986e-01,4.44,0.2
427,2,0.4682,1.9585e+01,1.6819e+01,0.53,6.2326e-01,93.65,2.3941e-01,4.30,0.2
428,2,0.4637,1.9578e+01,1.6819e+01,0.53,6.6395e-01,37.48,1.8092e-01,2.74,0.2
429,2,0.4572,1.9578e+01,1.6819e+01,0.53,6.0868e-01,113.75,1.6941e-01,2.98,0.2
430,2,0.4507,1.9589e+01,1.6819e+01,0.53,8.7056e-01,141.44,2.1025e-01,3.85,0.3
431,2,0.4460,1.9584e+01,1.6819e+01,0.53,6.4880e-01,43.54,1.7317e-01,3.01,0.2
432,2,0.4401,1.9588e+01,1.6819e+01,0.53,7.2126e-01,93.73,2.0892e-01,3.91,0.2
433,2,0.4344,1.9583e+01,1.6819e+01,0.53,6.3820e-01,89.67,2.6983e-01,4.70,0.2
434,2,0.4299,1.9582e+01,1.6819e+01,0.53,7.2681e-01,138.12,1.7561e-01,2.87,0.2
435,2,0.4259,1.9582e+01,1.6819e+01,0.53,6.3864e-01,156.32,3.3867e-01,5.95,0.2
436,2,0.4203,1.9584e+01,1.6819e+01,0.53,7.5165e-01,112.98,1.5343e-01,2.77,0.2
437,2,0.4152,1.9581e+01,1.6819e+01,0.53,6.3944e-01,102.46,2.3043e-01,4.16,0.2
438,2,0.4100,1.9576e+01,1.6819e+01,0.53,6.6411e-01,86.34,1.7279e-01,3.04,0.2
439,2,0.4050,1.9577e+01,1.6819e+01,0.53,6.6166e-01,88.31,1.3394e-01,2.21,0.3
440,2,0.3998,1.9577e+01,1.6819e+01,0.53,6.3483e-01,40.64,1.4531e-01,2.37,0.2
441,2,0.3963,1.9588e+01,1.6819e+01,0.53,6.2112e-01,91.81,4.0884e-01,7.38,0.2
442,2,0.3927,1.9577e+01,1.6819e+01,0.53,6.6696e-01,85.28,2.5725e-01,4.84,0.2
443,2,0.3871,1.9580e+01,1.6819e+01,0.53,5.8427e-01,132.95,2.6445e-01,3.80,0.2
444,2,0.3814,1.9581e+01,1.6819e+01,0.53,6.2485e-01,132.27,1.6014e-01,2.61,0.3
445,2,0.3761,1.9576e+01,1.6819e+01,0.53,6.5793e-01,33.79,1.9886e-01,3.65,0.3
446,2,0.3727,1.9579e+01,1.6819e+01,0.53,8.1451e-01,159.56,2.0307e-01,3.39,0.3
447,2,0.3710,1.9581e+01,1.6819e+01,0.53,6.7250e-01,82.45,1.5696e-01,3.12,0.2
448,2,0.3659,1.9574e+01,1.6819e+01,0.53,5.7958e-01,62.57,1.8506e-01,3.18,0.2
449,2,0.3636,1.9579e+01,1.6819e+01,0.53,7.0518e-01,138.52,1.3408e-01,2.16,0.3
450,2,0.3616,1.9591e+01,1.6819e+01,0.53,7.4692e-01,203.96,3.5011e-01,6.38,0.2
451,2,0.3544,1.9580e+01,1.6819e+01,0.53,6.0631e-01,51.15,2.0371e-01,3.70,0.2
452,2,0.3481,1.9577e+01,1.6819e+01,0.53,5.8607e-01,90.74,1.5347e-01,3.00,0.2
453,2,0.3431,1.9576e+01,1.6819e+01,0.53,5.4665e-01,62.66,1.6953e-01,3.24,0.3
454,2,0.3422,1.9578e+01,1.6819e+01,0.53,5.9774e-01,54.22,1.2098e-01,2.03,0.3
455,2,0.3389,1.9575e+01,1.6819e+01,0.53,6.0805e-01,61.84,1.2440e-01,2.31,0.3
456,2,0.3355,1.9576e+01,1.6819e+01,0.53,5.6503e-01,69.16,1.2204e-01,2.19,0.2
457,2,0.3349,1.9575e+01,1.6819e+01,0.53,5.6028e-01,35.80,1.5577e-01,2.76,0.2
458,2,0.3319,1.9576e+01,1.6819e+01,0.53,6.5038e-01,40.70,1.2157e-01,2.24,0.2
459,2,0.3293,1.9577e+01,1.6819e+01,0.53,6.7237e-01,40.33,1.1676e-01,1.83,0.3
460,2,0.3269,1.9578e+01,1.6819e+01,0.53,5.8574e-01,42.27,1.1484e-01,2.07,0.2
461,2,0.3262,1.9576e+01,1.6819e+01,0.53,5.5686e-01,71.66,1.4203e-01,2.75,0.4
462,2,0.3232,1.9579e+01,1.6819e+01,0.53,6.0788e-01,71.05,1.4378e-01,2.71,0.3
463,2,0.3196,1.9576e+01,1.6819e+01,0.53,5.9843e-01,55.97,1.2696e-01,2.16,0.3
464,2,0.3182,1.9582e+01,1.6819e+01,0.53,6.6131e-01,113.21,1.2441e-01,2.30,0.3
465,2,0.3154,1.9574e+01,1.6819e+01,0.53,5.5586e-01,33.00,1.3091e-01,2.54,0.3
466,2,0.3132,1.9578e+01,1.6819e+01,0.53,6.0646e-01,101.34,1.6328e-01,3.17,0.3
467,2,0.3117,1.9578e+01,1.6819e+01,0.53,5.8550e-01,30.57,1.1252e-01,1.80,0.2
468,2,0.3088,1.9576e+01,1.6819e+01,0.53,5.6101e-01,51.12,1.0422e-01,1.72,0.3
